,edad,estatura_(cm),fecha_denuncia,hecho_ocurrido_el,raza,sexo,ubigeo
3063,10,1.37,"Lunes, 3 Septiembre, 2018 - 00:00","Domingo, 2 Septiembre, 2018 - 00:00",TRIGEÑA,Masculino,Moquegua
3064,14,1.45,"Miércoles, 5 Septiembre, 2018 - 20:39","Domingo, 2 Septiembre, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,Comas"
3065,14,1.40,"Jueves, 6 Septiembre, 2018 - 14:55","Sábado, 1 Septiembre, 2018 - 00:00",MORENA,Femenino,"Junín,Huancayo,Huancayo"
3066,13,1.56,"Miércoles, 5 Septiembre, 2018 - 19:51","Viernes, 31 Agosto, 2018 - 00:00",TRIGEÑA,Femenino,"Lima,Lima,Los olivos"
3067,15,1.60,"Miércoles, 5 Septiembre, 2018 - 18:56","Jueves, 30 Agosto, 2018 - 18:00",TRIGEÑA,Femenino,Lima
3068,17,1.50,"Sábado, 1 Septiembre, 2018 - 00:00","Jueves, 30 Agosto, 2018 - 00:00",,Femenino,"Lima,Lima,Independencia"
3069,15,1.60,"Viernes, 31 Agosto, 2018 - 16:01","Jueves, 30 Agosto, 2018 - 00:00",MESTIZA,Masculino,"Lima,Lima,Pachacamac"
3070,15,1.54,"Domingo, 2 Septiembre, 2018 - 00:00","Jueves, 30 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Martin de Porres"
3071,17,1.65,"Jueves, 30 Agosto, 2018 - 00:00","Miércoles, 29 Agosto, 2018 - 20:00",,Masculino,"Junín,Huancayo,Chilca"
3072,13,1.52,"Sábado, 1 Septiembre, 2018 - 00:00","Miércoles, 29 Agosto, 2018 - 12:28",MESTIZA,Femenino,"Junín,Huancayo,Huancayo"
3073,15,1.65,"Miércoles, 29 Agosto, 2018 - 00:00","Miércoles, 29 Agosto, 2018 - 00:00",MESTIZA,Masculino,"Junín,Huancayo,El Tambo"
3074,14,1.55,"Jueves, 30 Agosto, 2018 - 00:00","Miércoles, 29 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Martin de Porres"
3075,13,1.40,"Miércoles, 29 Agosto, 2018 - 00:00","Martes, 28 Agosto, 2018 - 09:00",TRIGUEÑA,Femenino,"Ayacucho,Huamanga,San Juan Bautista"
3076,16,,"Jueves, 30 Agosto, 2018 - 00:00","Martes, 28 Agosto, 2018 - 00:00",BLANCA,Femenino,"Ayacucho,Huamanga"
3077,AyacuchoHuamangaAyacucho,Se desconoce su paradero.,"Se desconoce su paradero, luego de comunicarse por teléfono donde indicó que se encontraba atendiéndose en el hospital de Ayacucho.","Martes, 25 Septiembre, 2018 - 00:00",SEMI POBLADAS,17,"Ayacucho,Huamanga,Ayacucho"
3078,17,1.55,"Martes, 25 Septiembre, 2018 - 00:00","Lunes, 27 Agosto, 2018 - 07:00",MESTIZA,Femenino,"Ayacucho,Huamanga,Ayacucho"
3079,17,0.58,"Lunes, 27 Agosto, 2018 - 00:00","Lunes, 27 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,Los olivos"
3080,13,150,"Lunes, 3 Septiembre, 2018 - 00:00","Lunes, 27 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Miraflores"
3081,13,150,"Martes, 28 Agosto, 2018 - 00:00","Lunes, 27 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Miraflores"
3082,16,1.46,"Lunes, 27 Agosto, 2018 - 00:00","Domingo, 26 Agosto, 2018 - 21:30",,Femenino,"Junín,Chanchamayo,Chanchamayo"
3083,13,1.55,"Lunes, 27 Agosto, 2018 - 00:00","Domingo, 26 Agosto, 2018 - 09:00",,Femenino,"Junín,Huancayo,Chilca"
3084,16,1.75,"Domingo, 26 Agosto, 2018 - 00:00","Domingo, 26 Agosto, 2018 - 00:00",MESTIZA,Masculino,"Lima,Lima,Los olivos"
3085,5,1.15,"Sábado, 25 Agosto, 2018 - 00:00","Sábado, 25 Agosto, 2018 - 00:00",BLANCA,Femenino,"Lima,Lima,Los olivos"
3086,12,,"Lunes, 27 Agosto, 2018 - 00:00","Sábado, 25 Agosto, 2018 - 00:00",,Masculino,"Junín,Satipo"
3087,11,1.50,"Sábado, 25 Agosto, 2018 - 00:00","Viernes, 24 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,Lurigancho"
3088,16,1.60,"Sábado, 25 Agosto, 2018 - 00:00","Viernes, 24 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Lurigancho"
3089,1,,"Sábado, 25 Agosto, 2018 - 00:00","Viernes, 24 Agosto, 2018 - 00:00",,Masculino,"Junín,Chanchamayo,San Ramon"
3090,14,1.55,"Viernes, 24 Agosto, 2018 - 00:00","Jueves, 23 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Ica,Chincha,Pueblo Nuevo"
3091,17,1.50,"Miércoles, 29 Agosto, 2018 - 00:00","Jueves, 23 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Cusco,Urubamba,Urubamba"
3092,15,160,"Domingo, 2 Septiembre, 2018 - 00:00","Miércoles, 22 Agosto, 2018 - 19:00",MESTIZA,Femenino,"Junín,Huancayo,Sapallanga"
3093,15,1.50,"Viernes, 24 Agosto, 2018 - 00:00","Miércoles, 22 Agosto, 2018 - 18:00",MESTIZA,Femenino,"Lima,Lima,Lima"
3094,17,1.60,"Viernes, 24 Agosto, 2018 - 00:00","Miércoles, 22 Agosto, 2018 - 07:30",MESTIZA,Femenino,"Lima,Lima,Carabayllo"
3095,14,1.60,"Viernes, 24 Agosto, 2018 - 00:00","Miércoles, 22 Agosto, 2018 - 07:30",,Femenino,"Lambayeque,Chiclayo,Pomalca"
3096,15,1.45,"Viernes, 24 Agosto, 2018 - 00:00","Miércoles, 22 Agosto, 2018 - 06:00",TRIGUEÑA,Femenino,"Ayacucho,Huamanga,Ayacucho"
3097,15,152,"Jueves, 23 Agosto, 2018 - 18:00","Martes, 21 Agosto, 2018 - 07:30",,Femenino,"Junín,Chanchamayo,Perené"
3098,15,173,"Miércoles, 22 Agosto, 2018 - 00:00","Martes, 21 Agosto, 2018 - 06:50",,Masculino,"Junín,Huancayo,El Tambo"
3099,16,158,"Miércoles, 22 Agosto, 2018 - 00:00","Martes, 21 Agosto, 2018 - 06:45",,Femenino,"Junín,Huancayo,El Tambo"
3100,15,1.58,"Miércoles, 22 Agosto, 2018 - 00:00","Martes, 21 Agosto, 2018 - 00:00",BLANCA|,Masculino,"Lima,Huarochiri,San Antonio"
3101,12,1.55,"Jueves, 23 Agosto, 2018 - 00:00","Martes, 21 Agosto, 2018 - 00:00",,Femenino,"Lima,Lima,Carabayllo"
3102,15,160,"Lunes, 20 Agosto, 2018 - 00:00","Domingo, 19 Agosto, 2018 - 12:18",,Femenino,"Lima,Lima,San Martin de Porres"
3103,15,,"Lunes, 3 Septiembre, 2018 - 00:00","Domingo, 19 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Junín,Satipo,Satipo"
3104,16,1.55,"Viernes, 24 Agosto, 2018 - 00:00","Domingo, 19 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,La Victoria"
3105,14,149,"Martes, 21 Agosto, 2018 - 00:00","Sábado, 18 Agosto, 2018 - 00:00",,Femenino,"Lima,Lima,San Martin de Porres"
3106,16,1.55,"Miércoles, 16 Enero, 2019 - 00:00","Sábado, 18 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,Villa el Salvador"
3107,12,1.57,"Viernes, 17 Agosto, 2018 - 00:00","Viernes, 17 Agosto, 2018 - 02:30",MORENA,Masculino,"Junín,Huancayo,Sicaya"
3108,12,1.50,"Viernes, 17 Agosto, 2018 - 00:00","Viernes, 17 Agosto, 2018 - 02:30",MORENA,Masculino,"Junín,Huancayo,Sicaya"
3109,16,1.57,"Viernes, 17 Agosto, 2018 - 00:00","Viernes, 17 Agosto, 2018 - 02:30",MESTIZA,Masculino,"Junín,Huancayo,Sicaya"
3110,17,1.60,"Lunes, 27 Agosto, 2018 - 00:00","Viernes, 17 Agosto, 2018 - 00:00",,Femenino,"Junín,Chanchamayo,Chanchamayo"
3111,16,152,"Domingo, 19 Agosto, 2018 - 00:00","Viernes, 17 Agosto, 2018 - 00:00",,Femenino,"Lima,Lima,Villa Maria del Triunfo"
3112,13,150,,"Viernes, 17 Agosto, 2018 - 00:00",Criolla,Femenino,"Junín,Chanchamayo,San Ramon"
3113,16,165,"Martes, 21 Agosto, 2018 - 12:23","Jueves, 16 Agosto, 2018 - 13:00",,Masculino,"Junín,Huancayo,Chilca"
3114,16,170,"Sábado, 18 Agosto, 2018 - 00:00","Jueves, 16 Agosto, 2018 - 00:00",,Masculino,"Lima,Lima,San Juan de Lurigancho"
3115,14,1.50 APROX.,"Jueves, 2 Agosto, 2018 - 00:00","Miércoles, 15 Agosto, 2018 - 15:45",MORENA,Femenino,"Junín,Tarma,Huasahuasi"
3116,17,1.55,"Viernes, 3 Agosto, 2018 - 00:00","Miércoles, 15 Agosto, 2018 - 12:15",MESTIZA,Femenino,Pasco
3117,14,155,"Miércoles, 15 Agosto, 2018 - 00:00","Martes, 14 Agosto, 2018 - 13:00",,Masculino,"Junín,Huancayo,Chilca"
3118,10,1.20,"Lunes, 13 Agosto, 2018 - 00:00","Lunes, 13 Agosto, 2018 - 03:30",BLANCA,Femenino,"Lima,Lima,Santiago de Surco"
3119,14,149,,"Lunes, 13 Agosto, 2018 - 00:00",MESTIZA,Femenino,"La Libertad,Chepen,Chepen"
3120,13,160,"Lunes, 20 Agosto, 2018 - 00:00","Domingo, 12 Agosto, 2018 - 18:37",MESTIZA,Femenino,"Lima,Lima,Puente Piedra"
3121,12,140,"Martes, 14 Agosto, 2018 - 00:00","Domingo, 12 Agosto, 2018 - 00:00",,Masculino,"Lima,Lima,Carabayllo"
3122,16,1.69,"Miércoles, 5 Septiembre, 2018 - 00:00","Domingo, 12 Agosto, 2018 - 00:00",MESTIZA,Masculino,"Loreto,Maynas,Iquitos"
3123,17,1.20,"Sábado, 11 Agosto, 2018 - 00:00","Sábado, 11 Agosto, 2018 - 09:00",MESTIZA,Femenino,"Junín,Tarma,Tarma"
3124,16,1.50,"Domingo, 12 Agosto, 2018 - 00:00","Sábado, 11 Agosto, 2018 - 08:30",MESTIZA,Femenino,"Lima,Cañete,Asia"
3125,10,1.30,"Lunes, 13 Agosto, 2018 - 00:00","Sábado, 11 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Áncash,Huarmey,Huarmey"
3126,12,1.50,"Domingo, 12 Agosto, 2018 - 00:00","Sábado, 11 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,Independencia"
3127,13,1.60,"Domingo, 12 Agosto, 2018 - 00:00","Sábado, 11 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,El Agustino"
3128,12,1.53,"Viernes, 10 Agosto, 2018 - 00:00","Viernes, 10 Agosto, 2018 - 14:30",BLANCA,Femenino,"Lima,Lima,Pachacamac"
3129,17,1.60,,"Viernes, 10 Agosto, 2018 - 00:00",TRIGUEÑA,Femenino,"Callao,Prov. Const. del Callao,Ventanilla"
3130,16,1.60,"Viernes, 10 Agosto, 2018 - 00:00","Jueves, 9 Agosto, 2018 - 18:30",,Femenino,"Lima,Cañete,Chilca"
3131,13,145,"Martes, 21 Agosto, 2018 - 12:32","Jueves, 9 Agosto, 2018 - 11:00",,Femenino,"Ayacucho,La Mar,Santa Rosa"
3132,15,1.60,"Domingo, 5 Agosto, 2018 - 00:00","Miércoles, 8 Agosto, 2018 - 21:00",MESTIZA,Femenino,"Callao,Prov. Const. del Callao,Callao"
3133,8,1.50,"Miércoles, 8 Agosto, 2018 - 00:00","Miércoles, 8 Agosto, 2018 - 00:00",TRIGUEÑO,Masculino,"Lima,Lima,Villa Maria del Triunfo"
3134,16,1.60,,"Martes, 7 Agosto, 2018 - 19:00",MESTIZA,Femenino,"Lima,Lima,San Martin de Porres"
3135,6,1.30,"Jueves, 8 Noviembre, 2018 - 00:00","Martes, 7 Agosto, 2018 - 00:00",BLANCA,Femenino,"Lima,Lima,Jesus Maria"
3136,12,1.48,"Miércoles, 8 Agosto, 2018 - 00:00","Lunes, 6 Agosto, 2018 - 07:00",,Masculino,"Junín,Jauja,Jauja"
3137,15,1.58 APROX. ,"Lunes, 6 Agosto, 2018 - 00:00","Lunes, 6 Agosto, 2018 - 00:00",BLANCA,Femenino,"Huánuco,Leoncio Prado,Luyando"
3138,14,1.62,"Miércoles, 8 Agosto, 2018 - 00:00","Domingo, 5 Agosto, 2018 - 19:00",MESTIZA,Masculino,"Lima,Lima,San Juan de Lurigancho"
3139,17,1.45,"Lunes, 6 Agosto, 2018 - 00:00","Domingo, 5 Agosto, 2018 - 18:30",MESTIZA,Femenino,"Junín,Tarma,Tarma"
3140,16,1.65,"Martes, 9 Octubre, 2018 - 00:00","Domingo, 5 Agosto, 2018 - 01:20",BLANCA,Masculino,"Callao,Prov. Const. del Callao,Ventanilla"
3141,14,1.5 MTS,"Domingo, 5 Agosto, 2018 - 00:00","Domingo, 5 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,Santa Anita"
3142,16,1.60,"Lunes, 6 Agosto, 2018 - 00:00","Sábado, 4 Agosto, 2018 - 17:30",,Femenino,"Huánuco,Leoncio Prado"
3143,15,1.50,"Lunes, 6 Agosto, 2018 - 00:00","Sábado, 4 Agosto, 2018 - 15:00",,Femenino,"Lima,Cañete,Chilca"
3144,15,,"Lunes, 6 Agosto, 2018 - 00:00","Sábado, 4 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Junín,Satipo,Satipo"
3145,14,,"Martes, 24 Julio, 2018 - 12:00","Jueves, 2 Agosto, 2018 - 16:15",,Femenino,"Junín,Chupaca"
3146,11,140,"Sábado, 4 Agosto, 2018 - 00:00","Jueves, 2 Agosto, 2018 - 00:00",,Masculino,"Lima,Lima,Carabayllo"
3147,14,1.40 MTS.,"Jueves, 2 Agosto, 2018 - 00:00","Jueves, 2 Agosto, 2018 - 00:00",,Femenino,"Junín,Huancayo,Huancayo"
3148,11,1.20 APROX.,"Miércoles, 15 Agosto, 2018 - 14:30","Jueves, 2 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,Ate"
3149,14,1.05,"Miércoles, 1 Agosto, 2018 - 00:00","Miércoles, 1 Agosto, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,Comas"
3150,9,1.25,"Jueves, 9 Agosto, 2018 - 00:00","Martes, 31 Julio, 2018 - 18:00",,Masculino,"Junín,Chanchamayo,Chanchamayo"
3151,2,1.10,"Jueves, 9 Agosto, 2018 - 00:00","Martes, 31 Julio, 2018 - 18:00",,Femenino,"Junín,Chanchamayo,Chanchamayo"
3152,17,1.58,"Lunes, 6 Agosto, 2018 - 00:00","Martes, 31 Julio, 2018 - 17:00",TRIGUEÑA,Femenino,"Lima,Lima,Los olivos"
3153,14,1.30,"Martes, 31 Julio, 2018 - 00:00","Martes, 31 Julio, 2018 - 11:45",MESTIZA,Femenino,"Pasco,Pasco"
3154,15,1.55 APROX.,"Miércoles, 15 Agosto, 2018 - 15:15","Martes, 31 Julio, 2018 - 00:00",BLANCA,Femenino,"Lima,Lima,Carabayllo"
3155,16,1.65,"Martes, 31 Julio, 2018 - 00:00","Lunes, 30 Julio, 2018 - 14:00",,Femenino,"Pasco,Pasco,Simon Bolivar"
3156,17,1.50,"Martes, 31 Julio, 2018 - 00:00","Lunes, 30 Julio, 2018 - 08:00",,Femenino,"Junín,Huancayo,Huancayo"
3157,14,1.40,"Lunes, 29 Abril, 2019 - 00:00","Lunes, 30 Julio, 2018 - 00:00",BLANCA,Femenino,"San Martín,Mariscal Caceres,Huicungo"
3158,16,1.50,"Domingo, 29 Julio, 2018 - 00:00","Sábado, 28 Julio, 2018 - 14:00",MESTIZA,Masculino,"Lambayeque,Chiclayo,Chiclayo"
3159,12,1.40,"Lunes, 30 Julio, 2018 - 00:00","Sábado, 28 Julio, 2018 - 00:00",MESTIZA,Masculino,"Callao,Prov. Const. del Callao,Callao"
3160,11,1.40,,"Viernes, 27 Julio, 2018 - 18:00",MESTIZO,Masculino,"Junín,Chanchamayo,Perené"
3161,13,1.45 APROX.,"Miércoles, 15 Agosto, 2018 - 17:17","Viernes, 27 Julio, 2018 - 00:00",BLANCA,Masculino,"Lima,Lima,San Juan de Lurigancho"
3162,13,1.52,,"Jueves, 26 Julio, 2018 - 19:30",BLANCA,Femenino,"Junín,Huancayo,El Tambo"
3163,13,1.45,"Viernes, 27 Julio, 2018 - 00:00","Jueves, 26 Julio, 2018 - 14:00",,Femenino,"Lima,Lima,Puente Piedra"
3164,13,1.55,"Viernes, 27 Julio, 2018 - 00:00","Jueves, 26 Julio, 2018 - 00:00",TRIGUEÑA,Femenino,"Huánuco,Huánuco,Huánuco"
3165,14,1.60,"Miércoles, 25 Julio, 2018 - 00:00","Miércoles, 25 Julio, 2018 - 06:00",TRIGUEÑA,Masculino,"Junín,Junín,Junin"
3166,15,1.60,"Jueves, 26 Julio, 2018 - 00:00","Miércoles, 25 Julio, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Martin de Porres"
3167,13,1.54,"Miércoles, 25 Julio, 2018 - 00:00","Martes, 24 Julio, 2018 - 20:00",MESTIZA,Femenino,"San Martín,San Martín,Tarapoto"
3168,13,1.53,"Lunes, 9 Julio, 2018 - 00:00","Martes, 24 Julio, 2018 - 19:00",MESTIZA,Femenino,"Lima,Lima,Villa Maria del Triunfo"
3169,13,1.60,"Miércoles, 25 Julio, 2018 - 00:00","Martes, 24 Julio, 2018 - 18:15",MESTIZA,Femenino,"San Martín,San Martín,Tarapoto"
3170,4,1.1 METROS,"Miércoles, 25 Julio, 2018 - 00:00","Martes, 24 Julio, 2018 - 13:45",BLANCA,Masculino,"Lima,Lima,Los olivos"
3171,13,1.70,"Martes, 24 Julio, 2018 - 00:00","Martes, 24 Julio, 2018 - 13:00",,Masculino,"Lima,Lima,Lurigancho"
3172,15,1.55,"Miércoles, 25 Julio, 2018 - 00:00","Martes, 24 Julio, 2018 - 00:00",MESTIZA,Masculino,"Ayacucho,Huanta,Llochegua"
3173,16,1.50,"Martes, 24 Julio, 2018 - 00:00","Martes, 24 Julio, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,Carabayllo"
3174,15,1.59,"Martes, 24 Julio, 2018 - 00:00","Martes, 24 Julio, 2018 - 00:00",MESTIZA,Femenino,"Callao,Prov. Const. del Callao,Callao"
3175,17,1.60,"Lunes, 23 Julio, 2018 - 00:00","Lunes, 23 Julio, 2018 - 00:00",TRIGUEÑA,Masculino,"Ayacucho,Huanta,Huanta"
3176,16,TIENE UN LUNAR A LA ALTURA DE SU NARIZ Y BOCA.,"POLERA COLOR NEGRA, PANTALÓN JEAN BLANCO RASGADO Y ZAPATILLAS NEGRAS CON FRANJAS BLANCAS","Martes, 31 Julio, 2018 - 00:00",DELAGADAS,Femenino,
3177,15,1.66,"Sábado, 28 Julio, 2018 - 00:00","Sábado, 21 Julio, 2018 - 15:00",TRIGUEÑA,Femenino,"San Martín,San Martín,Tarapoto"
3178,15,1.49,"Martes, 24 Julio, 2018 - 00:00","Sábado, 21 Julio, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,Carabayllo"
3179,14,1.68,"Sábado, 21 Julio, 2018 - 00:00","Viernes, 20 Julio, 2018 - 07:00",MESTIZA,Masculino,"Callao,Prov. Const. del Callao,Ventanilla"
3180,14,1.65,"Jueves, 26 Julio, 2018 - 00:00","Viernes, 20 Julio, 2018 - 00:00",MESTIZA,Femenino,"Lima,Lima,Los olivos"
3181,15,1.60,"Lunes, 23 Julio, 2018 - 00:00","Viernes, 20 Julio, 2018 - 00:00",MESTIZA,Femenino,"Ayacucho,Huanta,Huanta"
3182,15,1.42,"Lunes, 9 Julio, 2018 - 00:00","Miércoles, 18 Julio, 2018 - 19:00",,Femenino,"Lima,Lima,Carabayllo"
3183,15,1.55,"Sábado, 21 Julio, 2018 - 00:00","Miércoles, 18 Julio, 2018 - 18:00",,Femenino,"Lima,Lima,Independencia"
3184,16,1.58,"Lunes, 23 Julio, 2018 - 00:00","Miércoles, 18 Julio, 2018 - 08:30",MESTIZA,Femenino,"Lima,Lima,Puente Piedra"
3185,16,1.55,,"Miércoles, 18 Julio, 2018 - 07:00",,Masculino,"Junín,Huancayo,Pilcomayo"
3186,16,1.60,"Miércoles, 18 Julio, 2018 - 00:00","Lunes, 16 Julio, 2018 - 16:00",MESTIZA,Femenino,"Junín,Huancayo,Pilcomayo"
3187,11,1.55,"Lunes, 16 Julio, 2018 - 00:00","Lunes, 16 Julio, 2018 - 00:00",MORENA,Femenino,"Lima,Lima,San Juan de Lurigancho"
3188,16,1.52,"Miércoles, 18 Julio, 2018 - 00:00","Lunes, 16 Julio, 2018 - 00:00",TRIGUEÑA,Femenino,"Lima,Lima,Carabayllo"
3189,10,1.45,"Lunes, 16 Julio, 2018 - 00:00","Domingo, 15 Julio, 2018 - 19:00",BLANCA,Masculino,"Junín,Huancayo,Pilcomayo"
3190,16,"Domingo, 15 Julio, 2018 - 15:30","UN PANTALÓN JEANS COLOR AZUL, CHOMPA COLOR PLOMO, CASACA NEGRO TIPO CHALECO, ZAPATILLAS NEGRAS.","Domingo, 15 Julio, 2018 - 00:45",POBLADAS,Femenino,
3191,17,1.65,"Miércoles, 18 Julio, 2018 - 00:00","Domingo, 15 Julio, 2018 - 15:00",TRIGUEÑA,Femenino,"Junín,Chanchamayo,Chanchamayo"
3192,4,Usaba aretes de color plateado.,"Casaca rosada, pantalón jean azul y zapatos morados.","Jueves, 19 Julio, 2018 - 00:00",,Femenino,
3193,16,UNA MARCA EN EL MEDIO DE LA CEJAS DE FORMA DE MEDIA LUNA,"LLEVABA PUESTO, UN PANTALÓN JEANS COLOR PLOMO CON NEGRO. UNA CASACA CON CIERRE COLOR NEGRO, Y UNAS ZAPATILLAS COLOR NEGRO CON ROSADO.","Miércoles, 1 Agosto, 2018 - 11:15",Mediana,Femenino,
3194,16,1.55 MTS,"Miércoles, 18 Julio, 2018 - 00:00","Sábado, 14 Julio, 2018 - 19:00",,Femenino,"Junín,Chanchamayo,Pichanaqui"
3195,16,1.58,"Lunes, 16 Julio, 2018 - 00:00","Viernes, 13 Julio, 2018 - 19:00",,Femenino,"Junín,Huancayo,Chilca"
3196,14,1.52,"Lunes, 16 Julio, 2018 - 00:00","Viernes, 13 Julio, 2018 - 19:00",BLANCA,Femenino,"Lima,Lima,Villa el Salvador"
3197,15,1.50,"Lunes, 16 Julio, 2018 - 00:00","Viernes, 13 Julio, 2018 - 18:00",,Masculino,"Lima,Cañete,Chilca"
3198,11,1.20,"Sábado, 14 Julio, 2018 - 00:00","Viernes, 13 Julio, 2018 - 00:00",TRIGUEÑA,Masculino,"Lima,Lima,La Victoria"
3199,14,1.50,"Martes, 17 Julio, 2018 - 00:00","Viernes, 13 Julio, 2018 - 00:00",MESTIZA,Femenino,"Callao,Prov. Const. del Callao,Ventanilla"
3200,13,1.45,"Viernes, 13 Julio, 2018 - 00:00","Jueves, 12 Julio, 2018 - 19:00",TRIGUEÑA,Femenino,"Junín,Chupaca"
3201,15,1.60,"Sábado, 14 Julio, 2018 - 00:00","Jueves, 12 Julio, 2018 - 19:00",MESTIZA,Masculino,"Lima,Lima,San Martin de Porres"
3202,14,1.50,"Viernes, 13 Julio, 2018 - 00:00","Jueves, 12 Julio, 2018 - 19:00",BLANCA,Femenino,"Lima,Lima,San Martin de Porres"
3203,17,1.68,"Lunes, 16 Julio, 2018 - 00:00","Jueves, 12 Julio, 2018 - 17:00",,Masculino,"Lima,Lima,Carabayllo"
3204,14,1.52,"Jueves, 12 Julio, 2018 - 00:00","Miércoles, 11 Julio, 2018 - 19:00",,Femenino,Moquegua
3205,15,1.53,"Jueves, 12 Julio, 2018 - 00:00","Miércoles, 11 Julio, 2018 - 19:00",,Femenino,"Junín,Chanchamayo,Chanchamayo"
3206,13,1.55,"Jueves, 12 Julio, 2018 - 00:00","Miércoles, 11 Julio, 2018 - 19:00",TRIGUEÑA,Masculino,"Lima,Lima,Lurigancho"
3207,13,1.65,"Jueves, 12 Julio, 2018 - 00:00","Miércoles, 11 Julio, 2018 - 19:00",,Femenino,Moquegua
3208,16,1.70,"Miércoles, 18 Julio, 2018 - 00:15","Martes, 10 Julio, 2018 - 20:00",TRIGUEÑA,Masculino,"Lima,Lima,San Martin de Porres"
3209,13,1.50,"Jueves, 12 Julio, 2018 - 00:00","Martes, 10 Julio, 2018 - 19:00",BLANCA,Femenino,"Lima,Lima,Los olivos"
3210,14,1.49,,"Lunes, 9 Julio, 2018 - 19:00",,Femenino,"Junín,Huancayo,Pilcomayo"
3211,13,153,"Lunes, 9 Julio, 2018 - 18:00","Domingo, 8 Julio, 2018 - 19:00",MESTIZA,Femenino,"Lima,Lima,Villa Maria del Triunfo"
3212,16,150,,"Domingo, 8 Julio, 2018 - 19:00",,Femenino,"Piura,Morropon,Chulucanas"
3213,17,"Sábado, 7 Julio, 2018 - 19:00",Vestido y polo manga corta blanco,"Martes, 10 Julio, 2018 - 17:30",,Femenino,
3214,17,1.70,"Martes, 10 Julio, 2018 - 00:00","Sábado, 7 Julio, 2018 - 19:00",,Femenino,"Junín,Chanchamayo,Pichanaqui"
3215,14,1.45,,"Sábado, 7 Julio, 2018 - 19:00",,Femenino,"Lima,Lima,San Martin de Porres"
3216,15,1.40,"Lunes, 9 Julio, 2018 - 00:00","Viernes, 6 Julio, 2018 - 19:00",TRIGUEÑA,Femenino,"Lima,Lima,Punta Hermosa"
3217,11,1.50,"Sábado, 7 Julio, 2018 - 00:00","Viernes, 6 Julio, 2018 - 19:00",BLANCA,Masculino,Callao
3218,13,1.55,"Domingo, 8 Julio, 2018 - 00:00","Viernes, 6 Julio, 2018 - 19:00",MESTIZA,Femenino,"Lima,Lima,Lurin"
3219,14,LUNAR EN LA CARA DERECHA Y A LA ALTURA DE LA FRENTE,"BUZO COMPLETO DE COLOR VERDE Y BLANCO DE LA I.E. ""GAONA CISNEROS""-SICUANI, MOCHILA MORADO Y ZAPATILLAS MORADAS","Sábado, 7 Julio, 2018 - 00:45",SEMI POBLADAS,Femenino,
3220,16,1.64,"Viernes, 6 Julio, 2018 - 00:00","Jueves, 5 Julio, 2018 - 19:00",BLANCA,Femenino,"Callao,Prov. Const. del Callao,Ventanilla"
3221,14,1.60,"Martes, 10 Julio, 2018 - 00:00","Miércoles, 4 Julio, 2018 - 19:00",,Femenino,"Huánuco,Huánuco,Huánuco"
3222,13,1.45,"Viernes, 6 Julio, 2018 - 00:00","Miércoles, 4 Julio, 2018 - 19:00",TRIGUEÑA,Femenino,"Lima,Lima,San Luis"
3223,13,1.60,,"Martes, 3 Julio, 2018 - 19:00",BLANCA,Femenino,"Lima,Lima,San Juan de Lurigancho"
3224,15,1.70,"Viernes, 6 Julio, 2018 - 00:00","Martes, 3 Julio, 2018 - 19:00",MESTIZA,Masculino,"Arequipa,Arequipa,Arequipa"
3225,13,1.50,"Martes, 3 Julio, 2018 - 00:00","Lunes, 2 Julio, 2018 - 19:00",BLANCA,Femenino,"Lima,Lima,Lurigancho"
3226,17,1.60,"Martes, 3 Julio, 2018 - 21:30","Lunes, 2 Julio, 2018 - 19:00",,Masculino,"Huancavelica,Huancavelica,Huancavelica"
3227,4,1.00,"Lunes, 2 Julio, 2018 - 00:00","Domingo, 1 Julio, 2018 - 19:00",MESTIZA,Masculino,"Lima,Lima,Villa el Salvador"
